restaurant_id,name,category,city
c3611f40-fc0c-4329-a706-ecb014571747,Restaurant_c3611f40,Fast Food,Chicago
93b9d7c2-37bf-43a5-9b01-fa64bd7456cc,Restaurant_93b9d7c2,Bar,Los Angeles
468186bf-ceb4-4a8a-8db2-76f50d1daee1,Restaurant_468186bf,Fast Food,New York
d2861290-e355-453f-9ed0-826c7bcf7a26,Restaurant_d2861290,Mexican,Houston
f6251abd-28ea-418a-9cd0-5a104ce65df3,Restaurant_f6251abd,Bar,San Antonio
ccec3e45-c422-400a-967c-8b6123c0e5f6,Restaurant_ccec3e45,Dessert,Philadelphia
a300deb3-e032-4a34-940d-3136338ae387,Restaurant_a300deb3,Fast Food,Philadelphia
d0e858dc-dff6-4e13-9a63-db1af7aa8979,Restaurant_d0e858dc,Cafe,Philadelphia
7c2d415b-d05f-4623-9b76-c70780a3954c,Restaurant_7c2d415b,Mexican,New York
1c7e8fcd-d856-4129-8402-0a4c90649466,Restaurant_1c7e8fcd,Fast Food,Chicago
3bd0e0ac-25df-4fae-a757-b3888474d57c,Restaurant_3bd0e0ac,Italian,Los Angeles
49465db7-9ae9-49a2-b364-7a6579819e43,Restaurant_49465db7,Cafe,San Diego
ee8cbe8e-6527-4188-9fdb-40ff872a70f6,Restaurant_ee8cbe8e,Bar,San Diego
ef012a7b-9cac-4f58-8d25-77cbee249bd1,Restaurant_ef012a7b,Dessert,San Antonio
d0f9b608-f066-4145-be13-7a3c792d51aa,Restaurant_d0f9b608,Cafe,Houston
f421be1d-5f68-4a3d-889b-dce49c52ace7,Restaurant_f421be1d,Mexican,Philadelphia
86605086-9b50-404a-8993-38d4343b1058,Restaurant_86605086,Bar,Los Angeles
86a98f4e-56e3-426c-9cb1-8c493ac1a04a,Restaurant_86a98f4e,Cafe,San Diego
73b10d99-8c75-47e8-949e-b25a51a99ab4,Restaurant_73b10d99,Cafe,New York
cf93cbc5-a1d1-4dc1-acd5-d4151a9c64c2,Restaurant_cf93cbc5,Fine Dining,San Antonio
3d9316ed-2d38-4dcd-b1db-681c45e8d5c6,Restaurant_3d9316ed,Italian,New York
7a093baa-b46a-42ab-87ee-5a767558cd63,Restaurant_7a093baa,Fine Dining,Phoenix
2597dc04-60dc-40fe-81c7-aee81fb58ca4,Restaurant_2597dc04,Fine Dining,Chicago
1dfca58c-40e4-4a77-aaba-1ecba13fb03a,Restaurant_1dfca58c,Cafe,Phoenix
d5451050-e4be-4376-a633-545dc5be7787,Restaurant_d5451050,Asian,Los Angeles
1712c9ec-88db-41f0-b786-58ff2e9b9163,Restaurant_1712c9ec,Italian,San Diego
b7420ebc-4736-4116-95f2-859b1ad57afe,Restaurant_b7420ebc,Bar,Chicago
3acf07d9-b2b8-45bf-8472-58cbd359b482,Restaurant_3acf07d9,Fast Food,San Antonio
3836fff1-b8b4-4559-9e77-98e8c1614498,Restaurant_3836fff1,Fine Dining,Philadelphia
9b2176ce-cb13-4159-8d68-640bd95da9cc,Restaurant_9b2176ce,Mexican,San Antonio
915d54f3-b9f0-4158-8a72-884ebe68ccfe,Restaurant_915d54f3,Italian,San Antonio
99ebd831-3b9c-44bd-bc69-00e5511897cc,Restaurant_99ebd831,Italian,San Diego
83928640-9a97-49e7-9a48-4e986ea18a84,Restaurant_83928640,Mexican,Philadelphia
c8c4e8f0-2b27-4ed6-8e9d-6bacf067c5fa,Restaurant_c8c4e8f0,Bar,San Antonio
02bc08d0-c45f-4937-8f4d-49edbf1a0605,Restaurant_02bc08d0,Bar,Phoenix
675b6899-fa17-4403-8c15-ca180013ec16,Restaurant_675b6899,Mexican,San Antonio
7f9c44f2-2178-4084-aed4-f03fd483cc2c,Restaurant_7f9c44f2,Italian,Philadelphia
57fbb1d2-660e-43eb-953a-47aed983889f,Restaurant_57fbb1d2,Fast Food,San Diego
d7043ff7-5bd8-429c-87f8-e5252bdc160c,Restaurant_d7043ff7,Asian,Los Angeles
0f29acec-7870-4de6-900d-15323b2345d8,Restaurant_0f29acec,Bar,
971d6170-488f-4282-bacf-646095ab6352,Restaurant_971d6170,Fine Dining,San Antonio
4b618790-3a07-4e39-8e9b-0b6fe4ea5b29,Restaurant_4b618790,Bar,Los Angeles
46f64eab-2263-44f0-92c4-afce44abfc83,Restaurant_46f64eab,Bar,Phoenix
96d445c5-2054-4859-add6-63fd2d961acb,Restaurant_96d445c5,Asian,Houston
8b028b2f-2862-4e2d-a533-95eb37635be6,Restaurant_8b028b2f,Asian,Chicago
8e20eddd-cca8-41f0-881c-6e065b52ae4d,Restaurant_8e20eddd,Mexican,Los Angeles
eec2cf78-3942-4cad-9981-6f1fb7116984,Restaurant_eec2cf78,Fine Dining,Philadelphia
f88273b9-e685-4dd4-8789-51daf00994be,Restaurant_f88273b9,Asian,Chicago
51b88492-495a-40de-b075-8594c96979a7,Restaurant_51b88492,Fine Dining,Los Angeles
a697609a-bb22-4e72-b7a1-496831f5eba4,Restaurant_a697609a,Fast Food,Phoenix
a89cefc7-eba4-4594-8d74-9745180dc95d,Restaurant_a89cefc7,Fine Dining,Chicago
0deb19f0-71d2-44d5-a4b4-3686407e2ec8,Restaurant_0deb19f0,Fast Food,Los Angeles
b8a1f075-cc67-4660-a1a7-bba1d669aae3,Restaurant_b8a1f075,Fast Food,San Diego
3b979e4c-4f3c-43b6-9090-3c92bad3f4f2,Restaurant_3b979e4c,Dessert,San Diego
e66b5974-0abf-4a52-9d5f-2495b035de76,Restaurant_e66b5974,Asian,Philadelphia
9c555af1-a49d-4301-a001-d8a82a69e4f7,Restaurant_9c555af1,Fast Food,San Diego
650a2c7b-dd4e-4f3e-ab27-4c33c65e7c34,Restaurant_650a2c7b,Mexican,San Diego
07553d71-d6b3-48c1-80b4-a09003a9d27c,Restaurant_07553d71,Dessert,Phoenix
dc2d799e-1133-4d2a-b0c9-da175a815718,Restaurant_dc2d799e,Cafe,New York
e6d6d4bf-5990-494c-af00-fc6e5c971ab9,Restaurant_e6d6d4bf,Asian,Los Angeles
24627a92-a9f5-4c18-8dc0-63e70822739f,Restaurant_24627a92,Cafe,San Diego
009256d5-0adc-493c-b52c-490392981983,Restaurant_009256d5,Dessert,New York
d560b3aa-2d7f-4c5a-9021-37b7339de876,Restaurant_d560b3aa,Italian,Philadelphia
d30d0c7f-f336-4eb1-9cf6-6d223c74b8c4,Restaurant_d30d0c7f,Cafe,Los Angeles
4ec905cd-c7ab-45fd-9a82-46d0d7aa26c5,Restaurant_4ec905cd,Mexican,San Antonio
422068d5-b86d-4b83-8061-5548c1c6b1fa,Restaurant_422068d5,Dessert,New York
e9a35c84-2324-45aa-b7d6-bdf399605640,Restaurant_e9a35c84,Dessert,Houston
ba9aabc8-3c49-4ebe-b91b-23716aadc7c6,Restaurant_ba9aabc8,Asian,
b9117793-f411-4dfb-9ae0-13b1ebbb44a7,Restaurant_b9117793,Fast Food,New York
ab7023e6-8059-4f08-90ad-e5a496fa6030,Restaurant_ab7023e6,Dessert,Los Angeles
e45d182a-baf7-483d-88d8-fe850b6d5de0,Restaurant_e45d182a,Asian,Los Angeles
75028969-2f9f-4ad0-9f8a-6b0093589138,Restaurant_75028969,Fast Food,New York
7d45e58a-65f7-4ac1-bfde-3ef039c27036,Restaurant_7d45e58a,Fine Dining,San Diego
1940aa1b-ab12-4a72-a5a7-cbfa8d8cd41b,Restaurant_1940aa1b,Dessert,Chicago
cb3e4824-1426-4fa0-b0cb-396b1dcb753a,Restaurant_cb3e4824,Asian,Philadelphia
01cdd032-6347-4fbe-8676-7c5351b52469,Restaurant_01cdd032,Cafe,San Antonio
e0e1ea60-5c0a-43ce-9c40-afa02683cab0,Restaurant_e0e1ea60,Bar,Philadelphia
f75143fa-f932-43c9-8d4e-8e44b6e4192a,Restaurant_f75143fa,Italian,Philadelphia
93b37cc1-cf25-4537-b297-ed8970f2a696,Restaurant_93b37cc1,Mexican,Philadelphia
d1880de9-2ddd-4012-aabb-97c40463dbc9,Restaurant_d1880de9,Mexican,San Antonio
d2fd5c94-5a97-4bda-89a6-557349dc778d,Restaurant_d2fd5c94,Cafe,Phoenix
d146c919-c8be-4c8b-9478-7a4b1a645e36,Restaurant_d146c919,Fast Food,Philadelphia
9ae0673f-c85f-43a4-b0e8-6f17975b68af,Restaurant_9ae0673f,Mexican,Chicago
3ca4f4bc-e579-4660-a567-fb2a13901e02,Restaurant_3ca4f4bc,Asian,Phoenix
b743ccb0-7c25-4da5-a78d-c3caeb1d3e53,Restaurant_b743ccb0,Bar,Chicago
fe403a6f-6ced-4d1b-8b1d-81cc9a6051e6,Restaurant_fe403a6f,Mexican,Phoenix
6bc4bd3a-99dc-41d1-9953-b5b285444007,Restaurant_6bc4bd3a,Bar,Philadelphia
00de5f8e-91b6-489a-b10d-15ec929060bc,Restaurant_00de5f8e,Fast Food,Los Angeles
bf70635d-7977-43ab-a237-73476724a1f3,Restaurant_bf70635d,Bar,Philadelphia
16b928f9-8b03-4132-8f6a-8940928b4b6c,Restaurant_16b928f9,Italian,Philadelphia
a52aff35-64bc-457c-98b2-1cf8c6557be0,Restaurant_a52aff35,Cafe,Chicago
982da4a2-13d3-4edf-9cb1-977ae713911a,Restaurant_982da4a2,Fine Dining,Philadelphia
49045171-1e37-43e7-a151-6943439228bf,Restaurant_49045171,Dessert,Houston
d480d59a-0911-4378-b366-e2f170ec0e69,Restaurant_d480d59a,Fine Dining,Chicago
a4ef749d-ae0b-44ba-9cdf-7019fe512f8e,Restaurant_a4ef749d,Fast Food,Los Angeles
b3d9c504-cace-463d-82d9-2b9f43bb30fa,Restaurant_b3d9c504,Cafe,Los Angeles
53e316dd-7f72-4317-9183-c17de03e8f4c,Restaurant_53e316dd,Italian,Philadelphia
475ede97-fbe5-4171-9125-9e4efead7cdc,Restaurant_475ede97,Fast Food,San Antonio
1dbda4da-a19b-4f5e-a51e-7c1a5591c878,Restaurant_1dbda4da,Fast Food,Chicago
705fe097-b424-4626-ba89-7c6d6ddc38ae,Restaurant_705fe097,Fast Food,Chicago
d5e97691-949d-4694-aeed-46a9f9c93eb4,Restaurant_d5e97691,Dessert,New York
0a4876fa-1250-4faf-a0b5-7bd68af81ba2,Restaurant_0a4876fa,Bar,Philadelphia
bb96d3df-734c-4525-a192-27bee708c38e,Restaurant_bb96d3df,Fine Dining,San Diego
b2b27d1e-ec1b-4d42-bc98-0c5f013573ee,Restaurant_b2b27d1e,Cafe,San Diego
a1ae3bac-5a56-43ee-8837-bd651c315202,Restaurant_a1ae3bac,Fine Dining,Houston
89ae2560-e34e-473c-beea-cac440f6622b,Restaurant_89ae2560,Cafe,
d5065171-3d77-4ecc-9523-cb1f8c4857c2,Restaurant_d5065171,Fine Dining,Philadelphia
d8073710-a036-4915-9a22-9890c9bf270c,Restaurant_d8073710,Dessert,San Diego
dbebc415-0f87-4dfb-955d-116f722c07c0,Restaurant_dbebc415,Cafe,San Antonio
80250a90-1708-4cbb-aafb-56ee4b8978ef,Restaurant_80250a90,Bar,Chicago
2ce0df80-ce03-40e9-b110-36d6ba24d43b,Restaurant_2ce0df80,Fine Dining,Chicago
ef46e018-f545-480f-8b77-2f6cbd00c13b,Restaurant_ef46e018,Cafe,New York
2633c4e0-a2a4-4516-a07d-73877cd7f08d,Restaurant_2633c4e0,Dessert,Philadelphia
72e71e35-6b01-4826-9998-b104816ae477,Restaurant_72e71e35,Mexican,Los Angeles
9dea726b-50e7-4197-a07d-52481c2dfd94,Restaurant_9dea726b,Cafe,Los Angeles
e3b38c7f-1066-4593-84e9-0237e8d364cb,Restaurant_e3b38c7f,Fast Food,Phoenix
d27a3899-1201-4518-963f-6c6c956ef6f3,Restaurant_d27a3899,Dessert,Chicago
e1f65260-d6ca-47bb-b722-0d1752150871,Restaurant_e1f65260,Bar,Los Angeles
f1a421f4-85be-4ca7-abf8-ab7f1d66481d,Restaurant_f1a421f4,Fine Dining,San Diego
7547ac52-ca39-41ef-8bf8-4cbda2636d0a,Restaurant_7547ac52,Asian,New York
6fa27e3e-6d3f-4858-a547-2efc671af932,Restaurant_6fa27e3e,Bar,New York
f539fb8d-4298-4034-b841-ff853f9b6515,Restaurant_f539fb8d,Bar,Philadelphia
0828e23d-ce4a-42dc-bde2-b458dd4648e8,Restaurant_0828e23d,Fine Dining,San Antonio
5741756c-1ec7-441e-ae37-9ddb4ef19231,Restaurant_5741756c,Mexican,
833a8c84-aa33-47e0-aa20-ef535b41df2e,Restaurant_833a8c84,Fine Dining,New York
5f64381e-e4d3-44fd-8d3b-98afdfba6538,Restaurant_5f64381e,Asian,Los Angeles
55bb9486-7d23-42f7-83fc-4a8e17bd14cb,Restaurant_55bb9486,Asian,Chicago
f4abb140-48da-4b37-9e01-54c9b5ba382a,Restaurant_f4abb140,Fast Food,New York
184a43d4-9edc-43f3-a863-42e91e3714d4,Restaurant_184a43d4,Cafe,San Diego
55b3882e-8851-46ce-9f10-eb14e49d3658,Restaurant_55b3882e,Fast Food,San Diego
1c63d633-7fdd-4243-b004-0cfcb39f1e21,Restaurant_1c63d633,Dessert,New York
154f1b93-c6f5-42e6-a694-9a8545e3efe0,Restaurant_154f1b93,Mexican,
9f238892-fad6-45f8-9545-4c336dd77e8b,Restaurant_9f238892,Cafe,Houston
e6a56a69-b1f9-4072-a3d2-9a9016a712f4,Restaurant_e6a56a69,Fast Food,San Antonio
c67b0d83-04ce-4642-bdb5-2bd6e48f7663,Restaurant_c67b0d83,Mexican,Phoenix
00b69da1-3872-43dd-932c-19a847ff3c60,Restaurant_00b69da1,Fine Dining,Phoenix
33018a3c-2d1b-4f88-ad28-970936e9599d,Restaurant_33018a3c,Mexican,New York
181433bc-ecb0-49af-a8ee-d59f3d46dfbf,Restaurant_181433bc,Fine Dining,San Antonio
2768deab-d348-4cae-96a2-1a7da590ba8e,Restaurant_2768deab,Dessert,Los Angeles
4bc46eba-b254-4e9e-a9be-c1563a56b0c2,Restaurant_4bc46eba,Mexican,San Diego
66e29703-ffe0-4bdb-b066-9710deb1d117,Restaurant_66e29703,Italian,Houston
7ffbd631-710c-4308-a6f1-85ed599d84f8,Restaurant_7ffbd631,Fast Food,Phoenix
a9a21e95-221c-4518-b8c1-ec8dbe74c0cd,Restaurant_a9a21e95,Bar,New York
3abc8439-7f67-4969-ab21-70c0ef20b558,Restaurant_3abc8439,Asian,Houston
65eef27f-0f20-4ac3-8b0c-e9763e1aad40,Restaurant_65eef27f,Bar,Chicago
955f4abc-bee9-47a2-9b27-57ea6fe01543,Restaurant_955f4abc,Mexican,Philadelphia
8237e305-ba34-4b8a-b07f-a333ecda7160,Restaurant_8237e305,Mexican,New York
f4ddab68-79f2-4e8d-8031-ecc2ab5fa7c9,Restaurant_f4ddab68,Bar,San Diego
f44d4827-5ddf-45ec-b1ce-1e3462856ae9,Restaurant_f44d4827,Italian,San Antonio
94d95be0-f4b0-4333-b713-be1e76bbc50a,Restaurant_94d95be0,Asian,Phoenix
b815a604-7a3d-4b3f-85a0-cab260c8a0d6,Restaurant_b815a604,Italian,Philadelphia
befd594c-d826-483c-8fb8-a84e21b43496,Restaurant_befd594c,Mexican,Philadelphia
99ee3e03-cc1e-42f5-afbf-69a2741e93d3,Restaurant_99ee3e03,Fine Dining,Los Angeles
f11b4de1-5a82-4167-b7c6-f255f9ea2989,Restaurant_f11b4de1,Asian,Chicago
9bc6300b-e3ed-4bdf-98ce-17aa27491f91,Restaurant_9bc6300b,Italian,Philadelphia
f9fba072-489c-4581-83d7-d83e0faef4d0,Restaurant_f9fba072,Asian,Chicago
f5d829ee-abb5-4ce5-b38b-28d6ad3b2c32,Restaurant_f5d829ee,Dessert,San Diego
8c4813f4-ac6a-45a0-9dd7-be17b9eb155a,Restaurant_8c4813f4,Fast Food,Chicago
f6a7fd79-3ecc-4e35-9345-56bf5b9a44b7,Restaurant_f6a7fd79,Mexican,San Diego
b337ac23-b5af-48ec-a010-09dae7908f61,Restaurant_b337ac23,Italian,Phoenix
8f6fc010-ebb3-47e6-ac87-fb44d49308d7,Restaurant_8f6fc010,Fine Dining,New York
dd4fb833-0343-4741-a807-aa1be55622c8,Restaurant_dd4fb833,Fine Dining,New York
b5ce8884-967d-4174-af8a-13764b878d13,Restaurant_b5ce8884,Asian,Phoenix
c7b49cc4-f3da-4984-8591-c3e67af3593b,Restaurant_c7b49cc4,Bar,San Diego
40cc86ff-aacc-4a04-8294-a0b87cac96ad,Restaurant_40cc86ff,Cafe,New York
5ac3c7cc-284a-435e-9304-1c10226d7ee2,Restaurant_5ac3c7cc,Fine Dining,Phoenix
5f84d817-3a01-4bc9-8d4e-85a9a1bbe5de,Restaurant_5f84d817,Asian,New York
26f10050-cbd6-4448-827c-77caf78c311f,Restaurant_26f10050,Asian,Phoenix
97c0bc43-c69e-4421-9ba8-8bb48f6b5962,Restaurant_97c0bc43,Mexican,Philadelphia
16f1a0e1-8ed6-48b3-9c3e-979c8942d60d,Restaurant_16f1a0e1,Bar,San Antonio
5365d9ae-1334-4cc7-8156-b1afa8dc9ed3,Restaurant_5365d9ae,Dessert,San Antonio
15f37015-486a-4b68-bacc-e44e5fd2cb44,Restaurant_15f37015,Asian,Chicago
fce02af3-566b-4694-9096-53777ba6c211,Restaurant_fce02af3,Dessert,San Diego
804a6235-492b-4b8b-bab5-c875be38591b,Restaurant_804a6235,Asian,Phoenix
9413a026-5f14-467f-95a3-913e020b6f36,Restaurant_9413a026,Mexican,San Antonio
4a94049c-af1c-4800-9129-44ed9d87f054,Restaurant_4a94049c,Mexican,San Antonio
4375f42d-b4b9-4c76-a632-62d94ce0fd11,Restaurant_4375f42d,Fast Food,Phoenix
dc9a5f04-1e9e-4995-8b4f-aabde58c8124,Restaurant_dc9a5f04,Asian,Los Angeles
4ea9dd2e-c3c1-4d0a-b131-e1dd31bae008,Restaurant_4ea9dd2e,Mexican,Philadelphia
c0b3de09-03e6-46f3-a421-5140f5db5ee1,Restaurant_c0b3de09,Cafe,Phoenix
3e037cdd-c803-4350-9b96-1ad1578c64ba,Restaurant_3e037cdd,Dessert,San Antonio
166b3de4-8e87-4449-ba37-5580e80ebc5a,Restaurant_166b3de4,Fast Food,San Diego
b06b99c0-2736-4c15-9123-79fc80257bf2,Restaurant_b06b99c0,Asian,San Diego
216cfa0a-6401-4e64-8654-87661eccc96d,Restaurant_216cfa0a,Italian,Philadelphia
c494c803-495a-4449-8f79-55ea59e87430,Restaurant_c494c803,Bar,Phoenix
e35a7e43-0252-4c41-ac01-1e80c315ba21,Restaurant_e35a7e43,Italian,Los Angeles
552ab954-53be-4fd3-a206-696a5ba0c179,Restaurant_552ab954,Bar,Philadelphia
ed90e1a0-85b6-40b5-ad50-1cfbbec2496d,Restaurant_ed90e1a0,Fast Food,New York
283b3e7f-56f5-43e3-9d52-0ade6937c2d9,Restaurant_283b3e7f,Fast Food,San Diego
b0a42089-0e38-4e89-bd9a-11814c2be507,Restaurant_b0a42089,Italian,Chicago
b736b58a-b7c2-4611-a9e5-1e2a07686c55,Restaurant_b736b58a,Mexican,Houston
397a5eee-e127-49d5-9498-c43c398ee186,Restaurant_397a5eee,Asian,Philadelphia
c502f49f-3e47-4a1b-840a-9af5d96319f9,Restaurant_c502f49f,Bar,New York
bcc31b54-cc52-406f-9160-ad3533d9fcdc,Restaurant_bcc31b54,Fast Food,San Diego
e4b375c2-0adb-463a-9aae-d3756472754c,Restaurant_e4b375c2,Asian,Philadelphia
36053877-f442-4f11-9fe6-42e2d5bd98f4,Restaurant_36053877,Dessert,Los Angeles
87ed9ac9-1c87-4ecf-b19a-e9c1d04386e1,Restaurant_87ed9ac9,Fast Food,Philadelphia
6c3d1b39-2e4d-4bb2-98fd-4ab8444efdf1,Restaurant_6c3d1b39,Bar,Philadelphia
dcdadbac-4d14-4650-91b8-f9a4738b7d1e,Restaurant_dcdadbac,Cafe,Houston
c4308b26-f441-4130-8d3b-92b74e3314c8,Restaurant_c4308b26,Mexican,New York
0cf3a8ee-8f38-499c-823b-76d534a770d3,Restaurant_0cf3a8ee,Fast Food,San Diego
6ea96998-74c9-4e67-91ff-07d65bed75bd,Restaurant_6ea96998,Bar,Los Angeles
b7938cf9-e9c8-4774-bb06-4ec6de77d1a5,Restaurant_b7938cf9,Cafe,Phoenix
084bcf82-e781-4694-894f-8e73ab69d327,Restaurant_084bcf82,Dessert,Houston
effc772a-926d-4dd5-9d05-da944caf7673,Restaurant_effc772a,Cafe,San Diego
c0273e62-37e1-4209-9bf5-0cb3f0f6d134,Restaurant_c0273e62,Fine Dining,Los Angeles
c402cc90-d944-4ca6-8432-256698a76797,Restaurant_c402cc90,Fast Food,Los Angeles
f7388f89-89fb-409a-95b0-4fee1c71f96b,Restaurant_f7388f89,Dessert,Chicago
2eece2c0-b27f-48f3-affa-191ed096b25c,Restaurant_2eece2c0,Dessert,Los Angeles
eff3be78-d34f-4fea-94db-2e2e8946ce46,Restaurant_eff3be78,Asian,Philadelphia
84cbdd80-4e0b-424a-ad59-3d5d9d7c3999,Restaurant_84cbdd80,Mexican,Phoenix
0c479e34-2caf-42d0-8a27-50ab6b79f13b,Restaurant_0c479e34,Cafe,Chicago
7bce61d6-bef8-41bc-9d84-def88b969de7,Restaurant_7bce61d6,Fast Food,Philadelphia
e9b1775c-b94e-4c1a-8ca2-46c68c2684a1,Restaurant_e9b1775c,Fine Dining,Los Angeles
9bba8cc7-7faf-4c65-b197-96718e009c34,Restaurant_9bba8cc7,Fine Dining,Chicago
16440e34-04a0-4c31-9bca-b9f597b30cd9,Restaurant_16440e34,Fine Dining,San Diego
f50590a4-1db7-4dd7-81ba-977de3d25a1a,Restaurant_f50590a4,Italian,Philadelphia
b8cfa386-acc5-4eff-9aba-97e48f2a8a1f,Restaurant_b8cfa386,Asian,San Diego
d73ffaad-7cb8-49d9-904e-19e65039dedb,Restaurant_d73ffaad,Fast Food,Los Angeles
6a34032e-500b-4c48-9bec-be50fd1f39a1,Restaurant_6a34032e,Mexican,Phoenix
f8706c6b-1343-4b24-99e8-817cf4f19ae5,Restaurant_f8706c6b,Bar,San Diego
c01ef4cd-2efb-48b8-b4f0-797c4d8cdc45,Restaurant_c01ef4cd,Bar,San Antonio
30ebea9e-5b0b-4c56-aa53-3c783cc455ca,Restaurant_30ebea9e,Mexican,Chicago
d7d13808-fd75-49c6-a5d0-73e844fa9f9f,Restaurant_d7d13808,Asian,Los Angeles
f557e610-4a9c-43c0-8e1b-4b7c8fa0d878,Restaurant_f557e610,Dessert,San Diego
f18e0897-0f20-4815-a5fe-df990c02ffd7,Restaurant_f18e0897,Asian,Chicago
755d72cf-419f-4268-8302-99bf836619bd,Restaurant_755d72cf,Fast Food,Chicago
52ca59d3-97aa-4175-85de-e8eb506f260c,Restaurant_52ca59d3,Bar,New York
dcc91755-7599-476a-8054-804b6fe15bad,Restaurant_dcc91755,Mexican,Chicago
df252369-55e6-4269-b1d2-4b90dba67365,Restaurant_df252369,Cafe,Chicago
1c45f3b3-1605-4031-95c5-4171adc2c79d,Restaurant_1c45f3b3,Fast Food,Philadelphia
3fc93d10-493a-4b86-a3cd-9d2541ff68f8,Restaurant_3fc93d10,Fine Dining,Philadelphia
0f2b88d0-e8d4-4460-83d6-898a431effa0,Restaurant_0f2b88d0,Cafe,Los Angeles
288fdb28-fc22-4d28-9e12-cce8d7133bb1,Restaurant_288fdb28,Cafe,Houston
4951fb92-8db8-4c62-8945-e70817f99ddc,Restaurant_4951fb92,Cafe,Chicago
b99a505f-7413-4c4c-a103-ed90125066f7,Restaurant_b99a505f,Cafe,Los Angeles
4c9c8c9e-bfd0-43d9-9344-9f4eefe26aa2,Restaurant_4c9c8c9e,Fast Food,Chicago
00442c5a-a36e-42d2-bee8-660755a2153d,Restaurant_00442c5a,Fast Food,Philadelphia
645a1a8f-8423-4e05-b48b-531516bd30e2,Restaurant_645a1a8f,Italian,New York
bee7a538-3a03-44e1-82b5-d26b5d2dbae2,Restaurant_bee7a538,Mexican,New York
41de2fb9-5db0-4835-86c7-6c86463b8fb5,Restaurant_41de2fb9,Cafe,Houston
533b3961-8358-4e9a-ad74-c3147013050e,Restaurant_533b3961,Bar,New York
d20798f8-e02a-4ca2-8566-a5fc29bb07a8,Restaurant_d20798f8,Dessert,Phoenix
c0cca9f0-8f53-4012-9506-307188b4d6a8,Restaurant_c0cca9f0,Cafe,San Diego
c27831b3-17b8-4475-95c1-85853132fda9,Restaurant_c27831b3,Fine Dining,San Antonio
135018bb-a3fb-400d-8b33-52b48f567ef7,Restaurant_135018bb,Cafe,San Diego
30eb77e5-0445-4553-a726-a8d182eb36be,Restaurant_30eb77e5,Mexican,New York
67520f98-3ee1-47f9-b6f6-fffc955e4f31,Restaurant_67520f98,Fast Food,San Diego
d70b91ce-68ac-4b52-aa5b-f318270585f7,Restaurant_d70b91ce,Bar,San Diego
3e82e8ee-e93e-47ae-814c-7cfea6c70efb,Restaurant_3e82e8ee,Dessert,Houston
875dca19-70fb-470e-96ef-8c4eab48184d,Restaurant_875dca19,Asian,Chicago
97ffa6e1-23a5-431e-abb1-205b13a1101c,Restaurant_97ffa6e1,Asian,Philadelphia
9ac6b4e0-dace-4203-a102-8c169f178703,Restaurant_9ac6b4e0,Asian,San Antonio
d9c8308c-fa33-46b0-8abf-c3a2fc0a9ea7,Restaurant_d9c8308c,Fast Food,Philadelphia
4dbc6c63-9d4c-4dae-9b1e-16e3007ffc6a,Restaurant_4dbc6c63,Mexican,Philadelphia
68db6d16-2a22-4696-a50f-9106c6e3d7b0,Restaurant_68db6d16,Fine Dining,San Diego
30ceb223-c97a-4ee8-9a2a-a555f6b6f9eb,Restaurant_30ceb223,Mexican,Phoenix
9b2a1e45-23ad-47cb-86f4-d250bd65a006,Restaurant_9b2a1e45,Dessert,Houston
7415aacd-248d-4c46-9e90-2d41def5c8f5,Restaurant_7415aacd,Fast Food,Los Angeles
a61d4e75-9c6d-412b-9e33-018e02670d1c,Restaurant_a61d4e75,Italian,Phoenix
f1c8691e-eb44-471a-a95f-ec4ba5b02840,Restaurant_f1c8691e,Bar,San Antonio
bd25746b-d967-4eec-a4b2-a854a765b5b4,Restaurant_bd25746b,Fine Dining,Chicago
93b92896-b2d1-4cc4-9f26-90ae03739cf4,Restaurant_93b92896,Asian,Philadelphia
d8a75629-fde7-45e1-a1d9-f5bbe6f446f3,Restaurant_d8a75629,Fine Dining,Chicago
8f817769-4ce1-436e-a9c8-a74f2704b194,Restaurant_8f817769,Dessert,San Diego
b13b930e-3a5f-4272-8072-82b8bb0ba7e6,Restaurant_b13b930e,Dessert,Phoenix
e59dfd2d-c3c6-4222-ac68-61f0392bbc61,Restaurant_e59dfd2d,Dessert,New York
2b88cb6b-c08e-4d90-bef9-d6a59aaf6f84,Restaurant_2b88cb6b,Mexican,San Antonio
6bfb82cd-b59f-4732-80ec-a9d1c1a43493,Restaurant_6bfb82cd,Dessert,Houston
f1c2caac-f69c-496f-b06a-1b6f316f9245,Restaurant_f1c2caac,Fine Dining,Philadelphia
392b8774-e928-4ce0-9fb6-f48ba4ffb529,Restaurant_392b8774,Italian,New York
a1e649e3-1cb1-4739-aa11-a2c425eafb48,Restaurant_a1e649e3,Cafe,San Diego
1c26b30d-8049-42df-bb05-73c4dbe9a65d,Restaurant_1c26b30d,Dessert,Phoenix
35508338-fdbf-4deb-92f1-81f315376431,Restaurant_35508338,Italian,Los Angeles
5ee7979d-4b1d-4e7d-8f6b-7a65c9b63bb2,Restaurant_5ee7979d,Bar,Chicago
426b7884-d47e-4088-b3cc-6194e074d33e,Restaurant_426b7884,Cafe,Philadelphia
9dbb8dc7-9dfb-4ab7-b427-6d7526d39046,Restaurant_9dbb8dc7,Bar,Philadelphia
b9ac5650-3995-4f59-b7ad-e01936f5d682,Restaurant_b9ac5650,Italian,San Antonio
