engagement_id,restaurant_id,user_id,engagement_type,stars,engagement_date
f59d74ba-974f-42d7-bb76-74ffa346a183,d873a188-55a7-462b-9f71-3a2b6041bc93,44c07978-d9fb-4152-9418-29449caf0d97,check-in,,2023-06-02
82663441-e26d-465f-89bd-785dd5929d81,9aa7e076-b66a-4c97-9896-d7d68f20e0b5,b1a3db3f-54fc-4a56-a443-e7997a1dc3d0,review,5.0,2023-12-14
f856dac5-48cc-40d2-b161-3593c3924d9c,8af95074-6c33-4745-84e0-e7a612048b14,fad37f0f-acd2-4f54-adde-1f8cea3e93db,check-in,,2022-10-19
7789c919-44b5-42e6-b4b4-9cc1c9121f1e,c79a2a43-2edb-45c2-a693-b2f2f0db32fb,65ba99dd-40a3-4d44-b3f7-de281b97373b,check-in,,2022-10-11
b4cac5b8-fa27-49b9-aafd-e890809d5cb6,c913d84f-79a9-4428-8a1c-2444d2dd58ec,a00f9e09-fc86-496f-b7af-4644e843689c,review,5.0,2022-02-15
eefedb83-d10b-45bf-acaa-e92163095437,96f5d3fd-98f0-4eac-a825-f9d0ebe3489d,e2c03cac-1c20-41eb-87a3-9151569fdf20,review,4.0,2023-11-13
62f887ce-7ce2-4a04-920b-2be1a6f3d859,5ac23c57-02f7-406a-9077-d5b3ebc301bb,5a8aa729-b7c3-47a7-848d-72f85e1cefea,review,3.0,2023-01-10
fad64e72-bbfb-48d4-b9d6-658f45b0b94a,2597dc04-60dc-40fe-81c7-aee81fb58ca4,4d2f0b7a-9529-44ad-b3f5-6975be2c2200,tip,,2023-06-16
342fdcdd-bbdb-4d64-a10f-e8a4e31813d3,f7d8324e-a65a-4ac9-a35a-91be65c3b2b6,256174a6-139f-465f-8688-e7200d169bdb,review,5.0,2022-06-07
02633438-9646-4adc-b172-9f1ec935ee64,f4f2dbee-956c-4c5d-8be5-589955ee24a9,2fa112f8-227a-4dd5-b8ff-72e513d416c6,review,2.0,2022-06-11
62dad52c-eed9-4f6c-9568-616065c20692,ccc79f8f-cd39-49b5-8e6f-3738b81c8639,bbdd59ac-6886-4234-b4d3-365bdb736588,review,4.0,2022-06-20
86f772c1-7bea-49c7-b2d5-dcbf89da7d32,116a19a7-8f6e-418a-8da4-e364d8f3a788,d2d1afe3-d869-4d4b-97da-0165fc785b96,review,3.0,2022-06-02
0e9cbe09-2614-40fc-b854-50fff3646e91,33ffb209-4e6c-4e43-ab36-b4acb731cb73,cbd31900-830b-4583-93b0-239b47a79db7,review,4.0,2023-08-28
2551ff8f-ac00-4872-82ac-e404fbee7c9c,ae40d136-f863-4fe2-bd09-b72f7613be7a,67047b87-e807-4541-8ab2-ce18197527c8,review,2.0,2023-02-28
7f5a61ba-aa1f-4eaa-a988-6cb5c1e8b986,1b11bf1b-1b76-4d59-9627-aaf408606b66,88cff114-b586-4714-b8a9-c2635f9cb3d2,review,5.0,2022-08-23
991d6645-c998-4c79-9015-f6e097bc66c2,d4d96094-5c0b-43bb-a6fb-b023063b67bd,91be7405-fc40-47d1-abfd-9456ae53196c,review,4.0,2022-09-10
2738bfe3-1cac-417f-b3d2-560256ca917c,d31ea016-7981-411c-9e56-e538532769f9,0fb70b7a-f679-4d6d-9f03-8e0361cfc30f,review,4.0,2023-04-18
8a5a58f1-3612-40b9-8a15-96dee073f737,331c028f-5b1f-4d83-a818-bbe84ea21877,779c13fb-47c2-45fc-8042-97f45edb359c,review,2.0,2022-05-21
3475c408-7890-4e3b-bd12-2d73ff7bb1d9,c389ed29-d9da-4776-b66f-ad753829254e,a4a83482-7ae3-436b-a305-aedda7e72935,review,4.0,2023-10-05
c1636fd5-aa1d-4bdd-9ce7-3521e76fa141,e66b5974-0abf-4a52-9d5f-2495b035de76,598060b5-8571-4525-b734-bb8b80a1c96f,check-in,,2022-04-25
e117b523-d196-4668-ac5b-bf7db2bd194d,497ac4a5-5e52-494d-8975-29d229a9470d,5ca4ae73-a532-4929-bdaf-d5f74589b962,review,3.0,2023-02-27
7c018eac-943f-4209-ba96-2e977aa6b588,1dfca58c-40e4-4a77-aaba-1ecba13fb03a,ec93c5c2-1616-4ec1-95b7-af0e178a074f,review,3.0,2023-03-05
e895effd-4657-4fd3-af21-f2213a27c8ab,168eac8c-55b0-461a-a5a4-7a44f9de880e,fd72e974-0d57-4fb6-b255-2ca13110c126,review,3.0,2022-08-18
49a032f7-6764-47d7-a6a7-0f562d725a3b,23b1abdd-1c2a-4154-8c8c-ad58ec43e1f6,b9260acf-943d-4681-a811-470dd444a71d,review,4.0,2022-11-07
487a8f61-b540-4243-8da2-4961f3faef86,4d017332-8060-40e1-9688-c5bc698adb6a,3b7d7f24-0c5c-4b8b-b1a8-dab3049887f8,review,2.0,2022-05-30
401db61e-e4b1-4cb1-b401-9bcc5cdd3d42,81a40df5-fb20-46ff-9ba5-5bff2dca3c1f,b618c406-f0f2-464e-a7c1-a7c11f6903de,review,2.0,2023-12-05
f45400b5-6718-46c1-ac96-ed0e53dd6114,426b7884-d47e-4088-b3cc-6194e074d33e,4c23714e-4208-4560-9dcc-a11e8713bac9,review,4.0,2022-11-11
c5698468-f15b-4d62-b6c9-8e7c0672bb4d,cdd01fd5-4035-4f31-b550-2bd2558b7084,accfe730-5779-4aad-8887-082fb24ff085,review,3.0,2023-12-30
8d2a64d4-7308-41c6-a52a-1a12471ded46,2768deab-d348-4cae-96a2-1a7da590ba8e,df10bc16-d935-4a5f-8327-fecc55bd2615,review,4.0,2022-04-30
a40b9317-b3c9-497f-993d-c261771a3810,f4cb77a6-8dbd-497e-89aa-6c1db9ede924,978d6263-8ece-4d43-914c-4d23934d6806,review,4.0,2022-01-30
520e2f4a-ef25-443e-a19a-26d577b4f72a,52ca59d3-97aa-4175-85de-e8eb506f260c,07d74152-4df8-480b-866f-e717581bfd82,review,4.0,2023-09-16
a0c88482-1323-4725-86e8-02d6488178e2,0f424ef2-f725-49f8-bcaa-1852ed4ed328,735d8884-98e0-4dae-9bd7-ac465bb833b8,review,3.0,2023-10-06
96d44411-e8cb-4135-abf5-61f141408cfe,9c61a435-7005-416c-b314-fc36629b5ada,b5155f78-dd4d-448f-8f41-a6d44c67c961,review,2.0,2023-12-26
cf10ad67-0ace-46ab-882a-1a73c500ef9a,c7932ed4-a2f8-47bc-bc79-5648dd5fdd83,20fc66e5-834f-488a-b1f8-da61d42af625,review,4.0,2022-05-25
b47692b4-62aa-4378-aeb9-b19fe6df031c,a2f909d5-3430-4672-9c59-c8c37d48c987,9a1df2d7-efbe-4806-b89b-1f1624d2298a,review,3.0,2022-04-12
82fee004-eecb-4522-85aa-9c0e835458a0,4951fb92-8db8-4c62-8945-e70817f99ddc,bb99ffb4-53ff-47d1-8ad8-b78457d99911,check-in,,2022-06-10
d5a266eb-d1ce-41a4-9cd3-eaab5faad6ad,0089e1dc-3138-466a-aab3-a92c720eab46,bd6683fe-77f3-4a1e-854a-f40d2fbc0155,review,3.0,2022-11-21
dc056e17-84ad-43f2-aca2-b6cc4db71a49,28a8a6c9-32b8-436e-9654-6d72e9f3349c,e68a96c7-8912-4b03-a9e6-222b4cdba917,check-in,,2022-03-26
aeaae48b-401a-4fc6-bb85-42e5465d910c,fef4276c-cbfb-4775-9667-ddbbbcab9bbb,723ef6d0-6b5c-4002-8406-59c271e74650,review,5.0,2022-11-09
25c58f73-37b3-4bb3-8b80-7a98d489311c,968da645-e65b-4a9d-942a-c6d761428b5e,c3cde038-d4bd-4555-bcca-c12d5504d1d9,review,5.0,2022-11-11
9264c8a0-7645-4cb1-bd30-9dffe6f9a414,e8839dd7-1df5-42aa-93bb-f0e7e39695ab,ce2cfe10-e245-42e5-bb19-1e04f45b38c0,review,4.0,2023-10-14
fd765523-b178-44f7-82d4-75b5945f715e,d3532df6-553c-4b6b-be72-e5a670db9516,95f710a8-0080-4c56-bc2f-d9dfa8a83af8,tip,,2022-01-06
f888b09f-b225-4223-afd6-0d51b402f1ad,718bfa9c-b9fa-4bd3-a4af-e2819a461b23,f5f260eb-a0c1-4292-9e99-f7abaeca6868,review,4.0,2022-12-13
8037348d-f6d2-47b7-9fa3-b2612d6041a2,dba2c443-9ced-4a07-a058-505e889898bd,155f3beb-2c75-46e4-91cc-04a5c9037100,review,4.0,2022-03-08
cd2ffc13-281d-4834-bb6d-da349bdeb132,ea0270a9-42f7-4008-b2b5-56ad77fca41e,985b1c08-0e7c-48c7-80d5-a5e351ca7e3d,check-in,,2022-06-04
8eb33db5-f545-474f-8ee4-dab624a731de,96135a0e-b893-4bdd-9bea-b4678db45bf0,4001b1ce-9114-4634-b31c-183075115e10,tip,,2023-08-08
601451f2-1a3e-4efd-924c-8444bd47a52f,58881acc-bb90-4033-a087-2a04f51d8049,ed27055e-4b4c-4ff9-b35a-3df25a0d361d,check-in,,2023-05-21
e79c9251-3d4f-4eb1-ad52-3b7a18935a2a,0e635c1f-7018-4bc6-8dcb-44f4f2b0eca8,797363ea-62b7-41e3-91c8-adf9337b077c,check-in,,2022-12-13
808682ef-2791-4413-9662-9f16b2fc403b,081bb98b-64cf-41b9-ad5f-bb0f6cfe2d4b,f5a85a5b-62d7-496f-a857-0b9251f80906,check-in,,2023-01-23
e6915ee1-9143-449c-9c4c-2df9d400086f,2699eca9-644e-4226-812c-17fe1f67574f,25933155-f6c2-4bf9-9f9f-bcc5b176c3e8,review,4.0,2022-06-13
567f8404-6147-46c1-8718-15c5fd1f2ce4,068ba057-a399-476c-a71c-ec14611a58fb,b8d55269-30a0-4259-9a5f-9d6cb6c971e2,review,4.0,2022-06-10
e0132a07-6ff0-43d0-bb63-489b4924a247,e084f895-054a-45ec-9893-c3923c316e1e,36911d1d-7739-46de-9a92-f05d5f258a32,review,5.0,2023-05-28
1dfa8425-a934-4ef6-9a63-8521fac06c25,bac16282-5acf-464b-b6f0-b845fa2d5545,84b21e53-4ec5-483c-96b5-0b7650874fd0,review,3.0,2022-03-19
b2276502-23e4-4332-bdd6-285b1b905f55,16f5d1f4-8b79-41ce-8fad-9207b7a6e321,760b442f-5435-424d-a010-192d9136f34d,check-in,,2023-12-12
b85d9223-38a4-48ea-bb1a-4ac920b348f5,7bce61d6-bef8-41bc-9d84-def88b969de7,4aef6b5a-e663-4099-a2cb-fed351ccee10,check-in,,2022-01-03
af6b9f6c-ec74-4006-9ec9-cf18495e6755,212cac08-a712-42ac-8e07-62bec5b7ed08,3d64f94f-5018-4af1-86b9-e07b1b5668ae,tip,,2022-04-01
ef272d3a-e461-4517-bc31-f1ea234f34bb,b815a604-7a3d-4b3f-85a0-cab260c8a0d6,16dfbe1e-e3f1-46b8-a8c7-e3fb3674c59d,review,3.0,2022-07-28
7fc1d581-74fb-421c-adab-0fe7ab18eaa3,b0a42089-0e38-4e89-bd9a-11814c2be507,ffc8797b-b819-450a-a1c0-340d2084bbec,review,3.0,2022-12-13
72ab011b-83f8-4b6a-a2be-8ebb8e819fa0,f381a13e-6f6a-4655-a348-c3e53d732890,3470c0d8-7340-4294-a416-d35424e60f4b,review,4.0,2022-02-17
525ae028-c21e-40f1-bab2-15301300ba98,cc346d4e-a062-4262-9fd2-b071187a46c4,5a8aa729-b7c3-47a7-848d-72f85e1cefea,review,5.0,2023-04-20
869df20e-6eb8-43f1-9b57-4e9a71ae12c0,6aab3c01-87d7-4a2a-a0f7-6e8d7a35976d,6d662893-7651-4c48-9170-b76abff75f43,review,4.0,2022-09-05
19bc585d-0f6e-45a5-80de-7ec1647b56a3,7cfd9540-8c07-4336-a366-3a512abb121f,df0f50fe-75e3-4689-b0d2-2e4edad93a4c,review,3.0,2022-12-13
daa65f01-77dd-4e3c-826c-61c2b2e50ae1,3225910d-d54f-4704-a650-1c3419dc02c0,8097c60c-fd9c-4b76-83e8-664592cb0757,review,4.0,2022-07-04
3a3ab9ca-d461-4446-9016-460d9af1d2f0,711d7945-a397-450c-849a-192d9bcde467,18695940-f83d-4dff-8dae-7eff6bc3e0ef,review,5.0,2023-03-15
5290b2d8-c566-466c-b468-d70a310b6ad2,32c1c457-31ac-4fb0-b1d6-c2a88d107dae,552670f6-f344-4cdc-be5f-2d36ccd93f48,review,4.0,2023-07-21
63b0f450-97d1-414b-ae83-92e8d26bacec,a9a21e95-221c-4518-b8c1-ec8dbe74c0cd,d1e385e8-5089-421d-9420-ab157b633cea,review,2.0,2023-02-26
99e1ddb5-5cb7-4061-a22c-45326966da18,73b63fab-a556-48b8-8e1d-c62c0fb71257,37c13daf-b90e-4d32-bd48-06dd8680fad8,review,3.0,2023-02-11
fefe2ef7-3280-4d37-86e4-894d709d66fa,7afc7d97-4279-4221-a136-7fbd4bf770e2,f733e3e4-52f9-4ca7-80c4-e0bdeccb4226,tip,,2022-09-12
ae930275-68f9-4c4d-858f-9cc2dd01800b,6b49fed3-20cb-4d48-8170-92c43df65883,a8829f6c-838f-47c1-8adc-98024a11bee9,review,2.0,2023-11-19
a9eb8c3e-f993-46bb-a313-ef244e205b74,dc76a6af-5e60-4a16-a95b-c87518cc6d78,387cd209-f4b4-4a05-b2c7-1d192df5d7d6,review,2.0,2022-10-14
36776316-0244-4125-bd7b-611f7a1daeee,734d5a36-67ac-4041-8e3b-cf2a5ac0f708,840dc742-03b4-4bd4-a707-1bc798d59102,review,4.0,2022-02-11
6dd469b1-8233-4325-b4d5-4d361ddacd35,6c3d1b39-2e4d-4bb2-98fd-4ab8444efdf1,509eec2f-d6d2-4376-9752-a433da1bcfe2,review,2.0,2023-03-18
787a1a30-f9a0-4de7-ae54-cf8d2d7fc548,dafe14a5-d207-4677-bfce-53df8b808938,deac3a35-8e27-4d59-9f74-7d42ed62cd6b,tip,,2022-01-13
39b51c93-fb66-4419-b3e7-42b5fcc55d1c,77f14678-19c2-4995-a6d7-a370232ed0c4,a116dd0a-f2d4-4a0b-b8e4-b20dff33040d,review,4.0,2022-08-04
77fd0bc7-9770-4c1a-a56d-d8cc41278cfe,c302eb1d-08f8-4f02-bf25-d7a84e805ec9,f6312547-7186-49bc-9c1b-edcd347b2e75,check-in,,2023-12-09
fae66f5c-1a13-4e2a-9e07-d0935188f2fc,b8b08e85-f9b0-4bdd-81c3-ea7120f21edc,46a38cde-97d1-4602-9dc4-0562a5609483,review,4.0,2023-10-03
f9766ce0-1bf5-4180-b732-567463c92131,5391a206-1ea1-44a6-a486-be76ab9bb9ef,3f83dc31-e928-4785-ac3f-2bf6f3e18026,review,3.0,2022-03-07
17eddf90-5a8c-4899-a5fb-454440cdb391,7ffd0a11-8137-464d-8eb9-2a0ad47b8af6,28fba03c-0ac6-4aaf-9183-7b180a1f2570,review,5.0,2022-05-12
01ddddd1-69f9-408a-9965-736cce4d3cb9,f121bf87-04d2-45bd-bd6f-8d1cb5d3709e,04ff01f8-e163-4121-9d6e-47360e68f3f4,review,3.0,2023-01-15
f4a6c6be-be74-4692-9bd1-446151e8e523,92ec461d-ba98-4052-bb4e-b68f1e06959d,629c6133-2b02-404e-a82d-ae0f5b80be5b,review,2.0,2022-05-31
4531626f-c13b-45b1-9152-2025514d18c4,6e9c7499-1961-4679-bf44-8fc1f5e5fa06,5468a053-0d15-4b3b-a555-762214020c05,check-in,,2023-01-13
32329a29-1723-44f9-b8a3-bf5aaa993417,b913d94f-492c-4015-bda2-7b65f2350e81,9e0ed3ef-7ee4-4a74-a21d-376272d304fa,review,3.0,2023-04-08
05e4e8c8-affc-4089-93a2-b304c28c31d3,a7eb7320-a51c-45b9-b800-563eaa92fd28,da1b7cab-b098-4b16-ac28-2958a6da94d5,review,5.0,2022-04-13
0addb28b-7159-4976-97ea-a3c6fde0553f,0b567798-6de3-428b-8c76-b80e89a0e3a3,2ea7f1f3-e2af-450d-9f3c-50e1e89bfee6,review,2.0,2022-11-28
b4c410d3-0e6b-407a-93dd-922ee6382049,a1ece18e-1846-4c45-bf1f-31c54b8b1c5c,e59dfb40-98a4-4327-a1d2-2abe9f4b7b93,review,5.0,2022-08-29
28c92e1a-c610-4e3e-b483-266f39db566a,36452da2-71e8-4f3d-a65b-2b5ee62a2010,52e8f889-0950-4b48-a88c-55048e5f5492,review,3.0,2023-03-25
5343a75a-e36d-4eb9-aa8f-f5c8ff7cdd6e,a32b4605-d90a-495e-a80b-27aaa2f90301,be8de28f-041e-4b34-b688-0be4f1df1056,review,4.0,2022-10-12
d75c234e-4f6a-4e0c-a0c7-cb9e21416256,b579de24-ba50-48fa-b640-6eccaa8f25d7,9a1df2d7-efbe-4806-b89b-1f1624d2298a,review,3.0,2022-08-12
ecda18eb-e3d0-4f9f-aa34-3e2fbf8bfa24,8b62fd58-43f7-444a-9ffe-aca668252135,e0ed9e8a-3e81-48a6-a69d-d453c2a72bfa,review,3.0,2022-04-20
021376bb-d5b9-4ef4-94d1-08fb633f1398,9cc369c5-3596-4548-93e9-a9019af2ad45,192ed823-8096-4b3f-91bc-fb157aabc338,review,4.0,2022-12-17
44803098-2a59-49dc-9357-d0f2e4445bcd,e8839dd7-1df5-42aa-93bb-f0e7e39695ab,1022cfb1-aa08-4e7e-9e2e-bde4bc48a4c5,review,5.0,2023-05-19
f63aed9d-2a1c-436b-9afe-8f748e4754e0,f1c8691e-eb44-471a-a95f-ec4ba5b02840,055e8513-979d-4842-8fa1-387a21f49f92,review,5.0,2022-04-25
529fc4a1-bb39-4b8c-a2ad-cda06c4a0b82,b85d2c79-1a09-483d-9abe-d63c36581c7a,f48dc2c9-7621-4ae5-9944-1ecbde608a50,review,5.0,2022-02-17
6bfdcbe4-2b99-4880-9357-5d6e44156801,b05f1738-e970-4628-9dcb-f6bbe5fd8cf3,b02200c8-6d4e-4acb-a50c-d320b62e7815,review,3.0,2022-09-11
8e5cfd7e-81e1-4d1c-82b8-4106766c458c,4c6d2d60-63c2-4f1d-892e-a43e28bdd74b,3fff6393-924f-47f5-b9f1-d943f1c5c9a3,review,4.0,2022-05-05
c881aa82-d11f-4ff4-83e2-1fd03e6c45fa,09f0ecb0-7a29-40c2-9355-219ec47e50db,3f46522c-299f-4b66-9901-cb86e46f037c,review,3.0,2022-09-24
a1217273-1de0-4927-85cb-894308d67418,e8a5e238-a332-4312-a286-3818c2e1debe,ee5bf3b0-6e6c-4fa5-a9d5-8be50452d4e5,review,3.0,2022-10-13
a7f2a222-46fd-487f-9c8c-0f0a06a718fd,252e33ca-439a-400e-9396-a37d577933d9,5f927f0a-2b6a-4a3c-9b5e-a5b5f18a1ddb,tip,,2022-05-11
99d68600-5cb9-47a3-89d6-1b57c15272dc,ca2eed1f-b68d-405b-a31e-80f685bded52,1931d420-b1ce-489e-ae7d-bca19aa9d449,review,3.0,2022-04-12
6855e7d0-9f1b-4106-b2cf-2ae685c27ff1,26049ac7-91b9-40c5-86d4-8171ec17239a,c1d9a91a-9863-4fa1-a05c-679097ba79ee,review,4.0,2023-07-08
15b07263-e3e1-4b0b-a6eb-df783587fcf1,409a1b36-1766-49f1-83c3-20a72a71cd2e,302e71ac-be70-4dbc-8f74-4c2da2a25eaa,review,2.0,2023-07-07
d76c0f48-5f71-4636-ac00-0301b0f6e085,383ad652-7e62-47c9-b38e-f1784ec714d8,74790203-775d-4279-9644-e5d4291958af,check-in,,2023-05-27
feb27932-0255-407c-96b3-febf9da71a97,0e8f9769-3667-4702-a71b-fd8488a14926,fb506d6e-3cbc-43f4-9e0b-c9a8fbc70c2d,review,3.0,2022-05-05
a2383798-dd16-4880-adbe-acb66ff0c60f,b07ecab8-7a7a-4286-9c0e-51015b3ff27c,087a5a20-caa6-4578-9416-3ec4d7d150f6,check-in,,2023-10-01
4a68901d-4dc6-4a2a-aef5-2e0f1a29edb3,339206e4-03d4-4616-a409-69918fa8e537,d10a80d7-b5c1-4688-a89e-3291bbdad021,check-in,,2022-04-23
40770707-d97a-4645-863f-6fe960345d06,acc01aa4-f71b-4dfe-9b5b-3cf08319c1be,e35d31c5-d69e-4d3b-a46b-f1ae447acd3a,review,3.0,2023-03-27
d3c8e7ae-9cb7-4a0c-b738-dbe07d4703be,f4412ff7-3a8a-44be-a3c0-0fc036eb328c,aca40dd1-ae41-4e9a-b79a-d998e8104571,review,5.0,2023-06-25
da3a602a-f612-4358-84d9-6d9308a14319,b854ba21-898d-4958-9c87-64a57dcbe804,dee1e466-343b-4a05-996a-fc57b6c2b3c9,review,4.0,2023-05-19
0a1b31ab-ff8b-4ba6-a74f-278227d6978b,b815a604-7a3d-4b3f-85a0-cab260c8a0d6,edb7e9c2-2e05-4ef4-ac17-6eb25b6a228c,review,4.0,2023-03-28
99011eaf-63d1-4e54-b996-60ae00245651,e102a037-30a5-4cd0-b351-11c77a859efa,61d9974d-f894-4914-b1ec-251eeebb6bc4,review,3.0,2022-09-07
7f43bc54-cbf7-4632-8610-610c7cb2849e,f1c8691e-eb44-471a-a95f-ec4ba5b02840,a9bad897-8f24-4839-a69b-89bf41fa1d3d,review,4.0,2023-03-18
ece45745-cd42-4096-97be-bd6cd997552c,b74ee7ad-0228-472b-9ade-082f87c3ffaa,ae690939-e43c-45e5-8d86-9e440919f6e7,check-in,,2023-12-19
693ea1c5-a250-479e-8b26-a4ff52488513,5920ac16-8889-4c84-98d6-1005764ed718,3ce35d20-f67a-400d-bc74-96ec89675b0e,check-in,,2022-07-04
9d82cc12-ab10-4c6f-a17c-100a1e4f4c98,3c32370e-2530-4bfc-ac73-ccd3e27d06fa,96edf643-897a-40ad-90c5-3d3913d4b686,review,4.0,2022-08-13
da93f17d-9e54-4615-a4c5-b5a53443f290,ba3fd127-1ec2-476d-9110-c59d47e7b4a6,55c98299-45ed-46d7-92a2-d8b5c0046f4e,check-in,,2022-09-24
acf3fafe-20e3-4314-aef7-2edad3716ca9,c0273e62-37e1-4209-9bf5-0cb3f0f6d134,4d9a9678-cda8-46d9-8b5d-fc3c38d30780,tip,,2022-09-16
fffa23bb-4f29-497d-9ed4-ab635f8595c9,80f92322-6591-4235-b1ac-e44a97172b6f,adbab7b7-5dc8-48be-9033-2a29cccd9f92,tip,,2022-10-17
355f40ea-79e7-4549-89b5-10c8b4e9bcb3,e38bb368-4a37-4448-a3ef-f970255ed42a,dcf03418-73ab-42d7-9a7e-f78ae96f993d,check-in,,2023-06-03
003d793a-3388-436d-be4c-f96193681d79,7bd3c21c-4987-4761-855e-6668828cdcf8,0672b945-116b-4c37-9729-0fe3886152e8,review,5.0,2023-06-22
0435da76-be3c-4fb4-b1e8-cb681f563215,4cc23043-c5ca-475d-8c9e-7c84ab47f8fb,3328d957-dc03-4590-9d44-d94a4a110684,review,3.0,2023-08-18
c30cc271-fcd7-4560-b564-ddfd5f14a6f8,dafe14a5-d207-4677-bfce-53df8b808938,7c19bec1-9d9e-4551-959a-cd34708bc021,review,4.0,2023-12-10
977f1e1c-2e52-4dfb-98cf-91c73ff575c0,11d97991-eb7a-4199-93f8-ed5c6b2ccc70,0110186f-749d-4095-ae85-33fe6c800771,review,4.0,2023-06-22
70cac639-1bdd-4bc4-8081-4982e228a70f,fca95be4-c974-4faa-a1c3-338316402c76,add253c4-7527-4dcd-b525-e665a2e00ccc,tip,,2023-06-06
d6dcb274-a7ae-4882-82da-ccb435d7942e,d5065171-3d77-4ecc-9523-cb1f8c4857c2,41a53cf2-a41e-46d7-bd48-0d65c3631875,review,5.0,2023-04-28
afd0d75f-89e9-48d5-92d8-55fa0a3d2d55,c3edbde9-06ef-43b2-8358-782f66733910,ff0d8b53-a4e3-4c31-a87b-a9bf12348f0d,review,4.0,2023-05-13
2fcbe0ff-0b47-4be8-9ea5-08d53b95fe96,d5451050-e4be-4376-a633-545dc5be7787,2ee9a294-3cda-4d15-8ede-edede0da1cf7,review,3.0,2022-09-14
e88d2b5f-f35f-4e32-ad51-1e4cc0490bd2,5c7bec61-a30d-4355-8827-6169650eabf5,8597178d-8c8f-41c5-83f3-62b6b343cad4,review,4.0,2023-10-26
1ffd99ca-0ab5-4aa1-bc41-64c307179e40,5c7bec61-a30d-4355-8827-6169650eabf5,6e05f6fc-5219-4979-9995-1d20ad298574,tip,,2023-03-15
130fc914-f909-467f-8fc7-30407b6dadce,801e2eec-dcdb-4f4c-9957-98dd39821b63,91de22ba-0694-4d9c-aa5a-cbd34145f1e3,review,4.0,2022-03-23
bc6f9cdf-b0b4-471e-aaca-e4858c1ca8de,ba3fd127-1ec2-476d-9110-c59d47e7b4a6,9f507a1a-83e9-4bc4-b8ca-94883cec8a2c,review,2.0,2023-01-31
af47a100-18e5-4027-8c19-f702cc2d8429,88dd7a91-6d4d-4d2d-aff1-f172bc414bd9,c9fab35b-3cd4-4672-866b-11c0005ad1f1,review,2.0,2023-06-28
a2fa5185-a492-4515-96e9-d579db812237,ae4fd62e-2d4f-4a9c-a3e9-7781bb18eb94,204faf36-5cea-4feb-ba8e-4ca8e29469e3,review,4.0,2023-03-12
7c39efd5-c784-4e0c-9230-d42a710c69df,60848e66-e07d-43dd-9cc4-2a39a60e14ce,67d1dbd3-32ac-4638-850a-8009c399bf94,review,4.0,2023-04-07
4ef74e04-d3c3-4668-b5af-fc8c3a26358c,a4b66261-7470-4fbd-b0b3-bef5789cb547,d11f16c6-3b78-4bce-bf7e-a68bd5e92228,review,3.0,2023-04-25
6c9a8b8d-d0a1-486e-bf2a-34ba71b328b9,33851857-1cca-4345-afc8-3fb10a4965be,4912839e-4073-43f0-a270-105477d83699,review,5.0,2022-12-26
df756e7c-7fef-4375-af9c-1038a0aea069,babd6009-d9cf-472b-b84f-b73fd334ace8,5c41e0e8-28cf-4052-8a78-1ce5b206e7fc,review,3.0,2022-09-28
03f31911-6515-4387-b096-365397f9c39c,db4c13e4-6a83-4678-ab11-924c15c34102,0bc03fec-94cf-4c95-8c75-82e4069d215c,review,3.0,2023-04-06
854ea224-14a6-48e0-b5bc-8332d6c892ff,fce77a03-bd61-48aa-ae9b-50cf0c803f91,6793bfdc-24cc-4d59-8969-3e687967a4da,tip,,2022-07-17
f0def235-8710-438e-a317-97aa9b0871b4,a89cefc7-eba4-4594-8d74-9745180dc95d,b28e2ca5-a531-42fb-af0e-e29af7a74f72,review,3.0,2022-10-19
cb6ade08-f635-405a-9795-e4c7a3757aca,4ca6e2e5-8a98-4be3-8ea3-0c03a584b46f,3b7d8bb5-97fe-4c29-b8a1-529c5cd0b923,tip,,2022-11-26
79f519ad-5f05-4a47-a438-a8e3a3781ef0,9120824d-e859-4398-bf3d-34da6dba0db8,2a96d923-b0e7-4348-89cf-f7b41390ac88,review,4.0,2023-03-15
28149547-9679-4a09-a63e-19d068973452,c77ede7c-4764-483f-b555-1e2268292fc9,91c353e2-34ef-4d32-8639-1a8c3f954bfa,tip,,2022-03-23
382dd64f-ba56-4fbe-b115-e7724c6d386d,e66b5974-0abf-4a52-9d5f-2495b035de76,b9c9950d-fd4e-4d8b-ba8a-6803034df103,review,3.0,2023-08-16
8555b63c-4748-4544-94e0-2dcd4b452d9e,475b9199-4fe1-48cf-8509-59218873564b,197fb286-87ad-4029-a981-337f910de5a0,review,3.0,2023-01-19
9438b0ec-32d3-41f9-99a8-d0caeb591638,68bd97e0-229c-457c-aebb-ab89392189be,ae943c97-b87d-4f38-8236-3b7435a91392,review,3.0,2022-09-16
2e661b4c-dbb5-4606-9af6-373a49a6f07c,940b83c6-9d55-4321-92fd-912efb05b807,9a623eb0-48af-4515-83e8-c8ee671955b5,review,4.0,2023-11-06
6d3a794f-4c1f-4e7c-8e9f-c61186951858,3e82e8ee-e93e-47ae-814c-7cfea6c70efb,20fa9f7c-9492-4ada-a9b6-b94958487572,review,3.0,2023-06-19
107f81ad-f82e-4bbb-b5ab-01bffa27a584,bba6e41e-28ff-4f0b-a2a4-31173c5f0c2b,9e53a914-aa28-4699-8181-2d30093b9754,review,1.0,2022-07-04
